page;table;row_in_table;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
20;1;24;TOULOUSE;CHEMIN;DE PALEFICAT;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
20;1;25;TOULOUSE;CHEMIN;DE PAPUS;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
20;1;26;TOULOUSE;BARRIERE;DE PARIS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
20;1;27;TOULOUSE;RUE;DE PASSY;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
20;1;28;TOULOUSE;RUE;DE PAU;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
20;1;29;TOULOUSE;CHEMIN;DE PAYSSAT;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
20;1;30;TOULOUSE;CHEMIN;DE PECHBUSQUE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
20;1;31;TOULOUSE;RUE;DE PEKIN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
20;1;32;TOULOUSE;CHEMIN;DE PELLEPORT;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
20;1;33;TOULOUSE;RUE;DE PERIGORD;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
20;1;34;TOULOUSE;RUE;DE PERIOLE;1;;9999;;PI;LGT OZENNE - TOULOUSE
20;1;35;TOULOUSE;CHEMIN;DE PERPIGNAN;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
20;1;36;TOULOUSE;CHEMIN;DE PEYRE ESCALLES;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
20;1;37;TOULOUSE;RUE;DE PEYRESOURDE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;38;TOULOUSE;RUE;DE PLAISANCE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
20;1;39;TOULOUSE;CHEMIN;DE POUVOURVILLE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
20;1;40;TOULOUSE;RUE;DE PROVENCE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;41;TOULOUSE;RUE;DE PUGENS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
20;1;42;TOULOUSE;RUE;DE PURPAN;1;;9999;;PI;LGT DES ARENES - TOULOUSE
20;1;43;TOULOUSE;RUE;DE PUYMAURIN;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;44;TOULOUSE;RUE;DE QUERIGUT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
20;1;45;TOULOUSE;RUE;DE QUEVEN;1;;9999;;PI;LGT OZENNE - TOULOUSE
20;1;46;TOULOUSE;RUE;DE RABASTENS;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
20;1;47;TOULOUSE;AVENUE;DE RANGUEIL;125;;9999;;I;LPO BELLEVUE - TOULOUSE
20;1;48;TOULOUSE;AVENUE;DE RANGUEIL;108;;9999;;P;LPO BELLEVUE - TOULOUSE
20;1;49;TOULOUSE;AVENUE;DE RANGUEIL;1;;123;;I;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;50;TOULOUSE;AVENUE;DE RANGUEIL;2;;76;;P;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;51;TOULOUSE;IMPASSE;DE RASEYRE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
20;1;52;TOULOUSE;RUE;DE REIMS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;53;TOULOUSE;RUE;DE REMUSAT;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
20;1;54;TOULOUSE;RUE;DE RENNES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
20;1;55;TOULOUSE;ROUTE;DE REVEL;29;;9999;;I;LPO BELLEVUE - TOULOUSE
20;1;56;TOULOUSE;IMPASSE;DE REVEL;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;57;TOULOUSE;ROUTE;DE REVEL;38;;9999;;P;LPO BELLEVUE - TOULOUSE
20;1;58;TOULOUSE;ROUTE;DE REVEL;1;;27;;I;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;59;TOULOUSE;ROUTE;DE REVEL;2;;36;;P;LGT MARCELIN BERTHELOT - TOULOUSE
20;1;60;TOULOUSE;AVENUE;DE REYNERIE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
21;1;2;TOULOUSE;CHEMIN;DE RIBAUTE;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
21;1;3;TOULOUSE;RUE;DE RIEUMES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;4;TOULOUSE;RUE;DE RIMONT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;5;TOULOUSE;CHEMIN;DE RISPET;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
21;1;6;TOULOUSE;CHEMIN;DE RIVALSUPERVIC;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
21;1;7;TOULOUSE;CHEMIN;DE ROCAMADOUR;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;8;TOULOUSE;RUE;DE ROCHEFORT;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
21;1;9;TOULOUSE;RUE;DE ROUEN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;10;TOULOUSE;RUE;DE ROYAN;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
21;1;11;TOULOUSE;RUE;DE SAILLAGOUSE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;12;TOULOUSE;CHEMIN;DE SAINT AMAND;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;13;TOULOUSE;AVENUE;DE SAINT CAPRAIS;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
21;1;14;TOULOUSE;RUE;DE SAINT CYR;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
21;1;15;TOULOUSE;RUE;DE SAINT GAUDENS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
21;1;16;TOULOUSE;RUE;DE SAINT LO;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;17;TOULOUSE;RUE;DE SAINT LYS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
21;1;18;TOULOUSE;CHEMIN;DE SAINT MARTORY;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;19;TOULOUSE;IMPASSE;DE SAINT MARTORY;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;20;TOULOUSE;ROUTE;DE SAINT SIMON;353;;9999;;I;LGT DES ARENES - TOULOUSE
21;1;21;TOULOUSE;ROUTE;DE SAINT SIMON;1;;245;;I;LGT JOSEPHINE BAKER - TOULOUSE
21;1;22;TOULOUSE;ROUTE;DE SAINT SIMON;274;;9999;;P;LGT DES ARENES - TOULOUSE
21;1;23;TOULOUSE;ROUTE;DE SAINT SIMON;2;;222;;P;LGT JOSEPHINE BAKER - TOULOUSE
21;1;24;TOULOUSE;RUE;DE SAINT TROPEZ;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
21;1;25;TOULOUSE;RUE;DE SAINTE MERE EGLISE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;26;TOULOUSE;RUE;DE SAINTONGE;1;;9999;;PI;LGT DES ARENES - TOULOUSE
21;1;27;TOULOUSE;CHEMIN;DE SALIERES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
21;1;28;TOULOUSE;IMPASSE;DE SALONIQUE;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
21;1;29;TOULOUSE;RUE;DE SARABELLE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;30;TOULOUSE;RUE;DE SARAGOSSE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
21;1;31;TOULOUSE;IMPASSE;DE SARRANGINES;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
21;1;32;TOULOUSE;AVENUE;DE SAVOIE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
21;1;33;TOULOUSE;IMPASSE;DE SEBASTOPOL;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
21;1;34;TOULOUSE;RUE;DE SEBASTOPOL;1;;9999;;PI;LGT OZENNE - TOULOUSE
21;1;35;TOULOUSE;RUE;DE SEVILLE;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
21;1;36;TOULOUSE;ROUTE;DE SEYSSES;263;;9999;;I;LPO DEODAT DE SEVERAC - TOULOUSE
21;1;37;TOULOUSE;ROUTE;DE SEYSSES;260;;9999;;P;LPO DEODAT DE SEVERAC - TOULOUSE
21;1;38;TOULOUSE;ROUTE;DE SEYSSES;1;;208;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;39;TOULOUSE;ROUTE;DE SEYSSES;209;;255;;I;LGT JOSEPHINE BAKER - TOULOUSE
21;1;40;TOULOUSE;ROUTE;DE SEYSSES;208;;252;B;P;LGT JOSEPHINE BAKER - TOULOUSE
21;1;41;TOULOUSE;RUE;DE SOLFERINO;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;42;TOULOUSE;RUE;DE SOLOGNE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;43;TOULOUSE;PLACE;DE SOUPETARD;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
21;1;44;TOULOUSE;RUE;DE SOUPETARD;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
21;1;45;TOULOUSE;IMPASSE;DE SOUPETARD;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;46;TOULOUSE;RUE;DE STALINGRAD;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;47;TOULOUSE;BOULEVARD;DE STRASBOURG;31;;9999;;I;LGT OZENNE - TOULOUSE
21;1;48;TOULOUSE;BOULEVARD;DE STRASBOURG;36;;9999;;P;LGT OZENNE - TOULOUSE
21;1;49;TOULOUSE;BOULEVARD;DE STRASBOURG;1;;29;;I;LG SAINT-SERNIN - TOULOUSE
21;1;50;TOULOUSE;BOULEVARD;DE STRASBOURG;2;;34;;P;LG SAINT-SERNIN - TOULOUSE
21;1;51;TOULOUSE;BOULEVARD;DE SUISSE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
21;1;52;TOULOUSE;IMPASSE;DE SUISSE;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
21;1;53;TOULOUSE;RUE;DE SUPERBAGNERES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
21;1;54;TOULOUSE;AVENUE;DE TABAR;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;55;TOULOUSE;PASSERELLE;DE TABAR;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;56;TOULOUSE;RUE;DE TAHITI;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
21;1;57;TOULOUSE;RUE;DE TANANARIVE;1;;9999;;PI;LGT OZENNE - TOULOUSE
21;1;58;TOULOUSE;RUE;DE TARBES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
21;1;59;TOULOUSE;PLACE;DE TEL AVIV;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
21;1;60;TOULOUSE;BOULEVARD;DE THIBAUD;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
22;1;2;TOULOUSE;RUE;DE THIONVILLE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;3;TOULOUSE;RUE;DE TIGNES;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;4;TOULOUSE;RUE;DE TIVOLI;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;5;TOULOUSE;RUE;DE TOUL;1;;9999;;PI;LGT OZENNE - TOULOUSE
22;1;6;TOULOUSE;RUE;DE TOULON;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;7;TOULOUSE;QUAI;DE TOUNIS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;8;TOULOUSE;CHEMIN;DE TOURNEFEUILLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;9;TOULOUSE;CHEMIN;DE TUCAUT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;10;TOULOUSE;IMPASSE;DE TUCAUT;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;11;TOULOUSE;RUE;DE TUNIS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
22;1;12;TOULOUSE;RUE;DE TURIN;1;;9999;;PI;LGT OZENNE - TOULOUSE
22;1;13;TOULOUSE;CHEMIN;DE TURLU;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
22;1;14;TOULOUSE;RUE;DE VALENCIENNES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;15;TOULOUSE;RUE;DE VALLAURIS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
22;1;16;TOULOUSE;RUE;DE VALMY;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;17;TOULOUSE;RUE;DE VALS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
22;1;18;TOULOUSE;IMPASSE;DE VENASQUE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;19;TOULOUSE;RUE;DE VENASQUE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;20;TOULOUSE;RUE;DE VENDINE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;21;TOULOUSE;RUE;DE VENERQUE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;22;TOULOUSE;RUE;DE VENISE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;23;TOULOUSE;RUE;DE VERDUN;1;;9999;;PI;LGT OZENNE - TOULOUSE
22;1;24;TOULOUSE;RUE;DE VERFEIL;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;25;TOULOUSE;PASSAGE;DE VERONE;1;;9999;;PI;LGT OZENNE - TOULOUSE
22;1;26;TOULOUSE;RUE;DE VICDESSOS;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;27;TOULOUSE;RUE;DE VILLEFRANCHE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;28;TOULOUSE;CHEMIN;DE VILLENOUVELLE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;29;TOULOUSE;PLACE;DE VINTIMILLE;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
22;1;30;TOULOUSE;RUE;DE VITTEL;1;;9999;;PI;LGT DES ARENES - TOULOUSE
22;1;31;TOULOUSE;RUE;DE ZURICH;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
22;1;32;TOULOUSE;BOULEVARD;DELACOURTIE;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;33;TOULOUSE;RUE;DELACROIX;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;34;TOULOUSE;CHEMIN;DELBOUSQUET;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
22;1;35;TOULOUSE;RUE;DELMAS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;36;TOULOUSE;RUE;DELPECH;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;37;TOULOUSE;RUE;DELPHINE SEYRIG;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
22;1;38;TOULOUSE;RUE;DELPY;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
22;1;39;TOULOUSE;BOULEVARD;DELTOUR;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;40;TOULOUSE;RUE;DENFERT ROCHEREAU;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;41;TOULOUSE;RUE;DENIS PAPIN;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;42;TOULOUSE;BOULEVARD;DEODAT DE SEVERAC;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
22;1;43;TOULOUSE;RUE;DEODAT ROCHE;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;44;TOULOUSE;RUE;DEODORA;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;45;TOULOUSE;RUE;DERAT;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
22;1;46;TOULOUSE;ROND POINT;DES MÉDAILLÉS MILITAIRES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
22;1;47;TOULOUSE;PLACE;DES ABATTOIRS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
22;1;48;TOULOUSE;RUE;DES ABEILLES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;49;TOULOUSE;ALLEE;DES ACACIAS;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
22;1;50;TOULOUSE;IMPASSE;DES AEROSTIERS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;51;TOULOUSE;IMPASSE;DES AGUDES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
22;1;52;TOULOUSE;RUE;DES AGUDES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
22;1;53;TOULOUSE;RUE;DES ALBIGEOIS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
22;1;54;TOULOUSE;RUE;DES ALOUETTES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
22;1;55;TOULOUSE;IMPASSE;DES ALPAGES;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
22;1;56;TOULOUSE;AVENUE;DES ALPES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
22;1;57;TOULOUSE;RUE;DES AMARANTES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
22;1;58;TOULOUSE;PLACE;DES AMARYLLIS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
22;1;59;TOULOUSE;RUE;DES AMIDONNIERS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
22;1;60;TOULOUSE;RUE;DES ANEMONES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
23;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
23;1;2;TOULOUSE;IMPASSE;DES ANGES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
23;1;3;TOULOUSE;RUE;DES ANGES;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
23;1;4;TOULOUSE;RUE;DES ANTILLES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
23;1;5;TOULOUSE;RUE;DES ARBUSTES;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
23;1;6;TOULOUSE;RUE;DES ARCHIVES;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
23;1;7;TOULOUSE;IMPASSE;DES ARCS SAINT CYPRIEN;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
23;1;8;TOULOUSE;RUE;DES ARCS SAINT CYPRIEN;1;;9999;;PI;LPO DEODAT DE SEVERAC - TOULOUSE
23;1;9;TOULOUSE;RUE;DES ARDENNES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
23;1;10;TOULOUSE;IMPASSE;DES ARENES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;11;TOULOUSE;AVENUE;DES ARENES ROMAINES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;12;TOULOUSE;CHEMIN;DES ARGOULETS;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
23;1;13;TOULOUSE;IMPASSE;DES ARGOULETS;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
23;1;14;TOULOUSE;RUE;DES ARTISTES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
23;1;15;TOULOUSE;RUE;DES ARTS;13;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
23;1;16;TOULOUSE;RUE;DES ARTS;1;;10;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;17;TOULOUSE;CHEMIN;DES ASPHODELES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
23;1;18;TOULOUSE;AVENUE;DES AVIONS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;19;TOULOUSE;PLACE;DES AVIONS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;20;TOULOUSE;RUE;DES AZALEES;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
23;1;21;TOULOUSE;RUE;DES AZES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;22;TOULOUSE;RUE;DES BALSAMINES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
23;1;23;TOULOUSE;RUE;DES BATELIERS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;24;TOULOUSE;RUE;DES BEGONIAS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;25;TOULOUSE;RUE;DES BICHES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;26;TOULOUSE;RUE;DES BLANCHERS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
23;1;27;TOULOUSE;RUE;DES BLES D OR;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;28;TOULOUSE;RUE;DES BLEUETS;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
23;1;29;TOULOUSE;IMPASSE;DES BONS AMIS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
23;1;30;TOULOUSE;IMPASSE;DES BONS ENFANTS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;31;TOULOUSE;IMPASSE;DES BOSQUETS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
23;1;32;TOULOUSE;RUE;DES BOUCHES DU RHONE;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
23;1;33;TOULOUSE;RUE;DES BOULEAUX;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
23;1;34;TOULOUSE;RUE;DES BOUQUETINS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
23;1;35;TOULOUSE;RUE;DES BRAVES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;36;TOULOUSE;RUE;DES BUCHERS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;37;TOULOUSE;RUE;DES BUISSONNETS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;38;TOULOUSE;RUE;DES CACTUS;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
23;1;39;TOULOUSE;CHEMIN;DES CANALETS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;40;TOULOUSE;RUE;DES CANARIS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;41;TOULOUSE;CHEMIN;DES CAPELLES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
23;1;42;TOULOUSE;IMPASSE;DES CAPELLES;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
23;1;43;TOULOUSE;PROM;DES CAPITOULS;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
23;1;44;TOULOUSE;RUE;DES CAPUCINES;1;;9999;;PI;LGT STEPHANE HESSEL - TOULOUSE
23;1;45;TOULOUSE;CHEMIN;DES CARMES;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
23;1;46;TOULOUSE;PLACE;DES CARMES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;47;TOULOUSE;RUE;DES CASERNES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;48;TOULOUSE;PONT;DES CATALANS;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;49;TOULOUSE;ALLEE;DES CAUSSES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;50;TOULOUSE;RUE;DES CEDRES;1;;9999;;PI;LPO BELLEVUE - TOULOUSE
23;1;51;TOULOUSE;RUE;DES CERISIERS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
23;1;52;TOULOUSE;ALLEE;DES CEVENNES;1;;9999;;PI;LGT DES ARENES - TOULOUSE
23;1;53;TOULOUSE;RUE;DES CHALETS;1;;9999;;PI;LGT OZENNE - TOULOUSE
23;1;54;TOULOUSE;RUE;DES CHAMOIS;1;;9999;;PI;LGT TOULOUSE-LAUTREC - TOULOUSE
23;1;55;TOULOUSE;RUE;DES CHAMPS ELYSEES;1;;9999;;PI;LGT OZENNE - TOULOUSE
23;1;56;TOULOUSE;RUE;DES CHANGES;11;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
23;1;57;TOULOUSE;RUE;DES CHANGES;1;;5;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;58;TOULOUSE;RUE;DES CHARDONNERETS;1;;9999;;PI;LG SAINT-SERNIN - TOULOUSE
23;1;59;TOULOUSE;RUE;DES CHARDONS;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
23;1;60;TOULOUSE;IMPASSE;DES CHARMES;1;;9999;;PI;LPO RAYMOND NAVES - TOULOUSE
24;1;1;COMMUNE;TYPE DE VOIE;LIBELLE DE VOIE;NUMERO (DEBUT DE VOIE);INDICE DE REPETITION DE DEBUT;NUMERO (FIN DE VOIE, INCLUS);INDICE DE REPETITION DE FIN;PARITE;LYCEE DE RATTACHEMENT
24;1;2;TOULOUSE;AVENUE;DES CHARMETTES;1;;9999;;PI;LGT MARCELIN BERTHELOT - TOULOUSE
24;1;3;TOULOUSE;RUE;DES CHATAIGNIERS;1;;9999;;PI;LGT JOSEPHINE BAKER - TOULOUSE
24;1;4;TOULOUSE;RUE;DES CHEMINEES;1;;9999;;PI;LG PIERRE DE FERMAT - TOULOUSE
24;1;5;TOULOUSE;RUE;DES CHEMINOTS;1;;9999;;PI;LGT OZENNE - TOULOUSE
